currency,payment_channel,merchant_country,mcc,card_present,card_entry_mode,auth_result,pin_verif_method,tokenised,recurring_flag,cross_border,auth_characteristics,message_type,term_location,day_name,time_period,ip_score_bin,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,night_ratio_group,amount_to_mean_group,amount_to_max_group,night_unusual_group,high_ip_high_amount_flag,high_decline_high_amount_flag,private_ip_high_score_flag,high_velocity_high_amount_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_card_not_present,low_night_ratio_x_high_max_amount_30d,cross_border_x_low_country_diversity,high_ip_score_x_card_not_present,amount,mean_amount_30d,std_amount_30d,max_amount_30d,night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,amount_to_mean_30d,amount_to_max_30d,night_unusual_score,fraud
CNY,POS_TERMINAL,MY,7314,False,QR_CODE,CVV_FAIL,OFFLINE_PIN,False,MOTO_MAIL,False,FALLBACK_MAG,0500-Advice,BRANCH_COUNTER,Monday,night,medium,medium,low,high,gt_20,low,high,extreme,above_max,low,0,0,0,0,0,0,0,0,0,0,182613.53,9.59,1.47,136804.22,0.792,3.149,35,22,26,0.081,0,0.679,0.2558,71.0,168.0,0.42011834319526625,1,17243.95939565628,1.334843290336436,0.20799999999999996,0
EUR,API_SERVER,GB,7175,False,MANUAL_KEYED,3DS_FAIL,ONLINE_PIN,False,MOTO_MAIL,True,MOBILE_TOKEN,0400-Reversal,MOBILE_APP,Saturday,night,low,low,medium,very_high,6_10,high,very_low,extreme,above_max,very_high,0,0,0,0,0,0,0,0,0,0,154566.37,6.78,2.52,139455.94,0.072,0.708,79,16,30,0.101,0,1.559,0.1102,7.0,7.0,0.875,4,19867.14267352185,1.1083447693603488,0.928,0
USD,ATM,CN,7743,False,CHIP,3DS_PASS,ONLINE_PIN,False,MOTO_MAIL,False,E_COMMERCE,0110-AuthRsp,POS_TERMINAL,Wednesday,evening,low,low,medium,very_high,gt_20,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,41003.93,5.34,1.16,24895.34,0.509,3.947,69,18,20,0.124,8,1.003,0.0378,55.0,453.0,0.1211453744493392,21,6467.496845425868,1.6469862638444044,0.0,0
CAD,ATM,TH,7266,True,QR_CODE,3DS_FAIL,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,CARD_PRESENT,0200-FinReq,BRANCH_COUNTER,Thursday,afternoon,medium,medium,high,very_high,gt_20,low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,75669.61,5.9,1.03,173397.1,0.121,2.31,109,9,31,0.321,0,1.479,0.2426,66.0,323.0,0.2037037037037037,13,10966.610144927536,0.4363923826154958,0.0,0
EUR,POS_TERMINAL,PH,3289,False,MAGSTRIPE,3DS_FAIL,NONE,False,INSTALLMENT_PLAN,True,CRYPTOGRAM_PRESENT,0210-FinRsp,BRANCH_COUNTER,Saturday,afternoon,medium,medium,medium,very_high,6_10,very_low,high,extreme,much_above_max,not_night,0,0,0,0,0,0,1,0,1,0,139208.01,5.52,1.49,38809.17,0.695,0.254,49,2,37,0.149,0,1.026,0.4388,10.0,393.0,0.025380710659898477,14,21350.921779141107,3.586895135991417,0.0,0
GBP,API_SERVER,MY,3303,False,QR_CODE,BIOMETRIC_FAIL,OFFLINE_PIN,False,SINGLE_PURCHASE,False,CARD_PRESENT,0200-FinReq,BRANCH_COUNTER,Wednesday,evening,medium,medium,medium,very_high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,85686.88,7.03,1.01,165459.67,0.93,1.907,97,22,15,0.236,0,1.067,0.4399,98.0,263.0,0.3712121212121212,18,10670.844333748442,0.5178685665904773,0.0,0
GBP,POS_TERMINAL,TH,5625,False,QR_CODE,3DS_PASS,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0500-Advice,KIOSK,Saturday,night,medium,medium,low,low,gt_20,medium,low,extreme,below_half_max,high,0,0,0,0,0,0,0,0,0,0,44987.83,14.79,1.9,171301.72,0.254,1.366,45,18,25,0.084,0,0.01,0.3278,58.0,90.0,0.6373626373626373,4,2849.1342621912604,0.2626218077564676,0.746,0
USD,WEB_BROWSER,AE,5768,False,MANUAL_KEYED,CVV_FAIL,SIGNATURE,True,SINGLE_PURCHASE,False,FORCE_POST,0100-AuthReq,KIOSK,Friday,evening,low,low,medium,high,gt_20,very_low,medium,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,152156.55,6.89,4.33,52844.47,0.533,2.577,84,8,17,0.124,0,0.831,0.1613,41.0,251.0,0.1626984126984127,18,19284.733840304183,2.879273284919218,0.0,0
CHF,IVR_PHONE,FR,7677,False,MAGSTRIPE,BIOMETRIC_FAIL,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0110-AuthRsp,MOBILE_APP,Friday,night,low,low,medium,very_high,gt_20,low,medium,extreme,above_max,high,0,0,0,0,0,0,0,0,0,0,183209.56,5.42,1.17,142398.32,0.345,0.81,102,9,1,0.138,0,1.147,0.0968,46.0,137.0,0.3333333333333333,0,28537.31464174455,1.2865901325933298,0.655,0
CAD,API_SERVER,SG,4650,False,TOKEN_IN_APP,AVS_FAIL,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,FALLBACK_MAG,0510-AdviceRsp,MOBILE_APP,Monday,night,low,low,high,medium,gt_20,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,144812.81,6.72,1.21,171007.85,0.787,1.858,112,9,29,0.307,0,0.573,0.0845,43.0,263.0,0.16287878787878787,2,18758.136010362694,0.8468147116362691,0.21299999999999997,0
VND,WEB_BROWSER,AU,4817,False,CONTACTLESS,BIOMETRIC_PASS,SIGNATURE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0110-AuthRsp,POS_TERMINAL,Thursday,morning,low,low,medium,very_high,gt_20,very_low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,198849.44,5.1,3.73,122130.88,0.97,3.199,96,17,15,0.106,0,1.722,0.1195,34.0,417.0,0.08133971291866028,9,32598.26885245902,1.628153435450269,0.0,0
SGD,WEB_BROWSER,KR,4225,False,QR_CODE,BIOMETRIC_FAIL,SIGNATURE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0500-Advice,MOBILE_APP,Saturday,late_evening,medium,medium,medium,very_high,6_10,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,22633.7,8.18,2.91,35700.99,0.834,1.143,64,8,29,0.131,0,1.977,0.2519,8.0,397.0,0.020100502512562814,23,2465.5446623093685,0.6339618603892949,0.16600000000000004,0
SGD,API_SERVER,VN,4667,True,MAGSTRIPE,CVV_FAIL,NONE,True,MOTO_PHONE,False,CARD_PRESENT,0510-AdviceRsp,KIOSK,Tuesday,night,medium,medium,medium,very_high,gt_20,very_low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,107478.9,6.16,1.9,141448.32,0.919,3.007,36,7,3,0.176,0,1.443,0.3689,52.0,485.0,0.10699588477366255,2,15011.019553072625,0.759840344230711,0.08099999999999996,0
EUR,WEB_BROWSER,VN,5421,False,QR_CODE,CVV_FAIL,SIGNATURE,True,MOTO_PHONE,False,CARD_PRESENT,0100-AuthReq,KIOSK,Friday,late_evening,medium,medium,low,medium,gt_20,high,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,61208.58,5.87,2.77,195862.07,0.887,3.24,5,23,21,0.074,0,0.316,0.4171,56.0,61.0,0.9032258064516129,22,8909.545851528384,0.31250699787356545,0.11299999999999999,0
USD,API_SERVER,GB,3155,False,MANUAL_KEYED,3DS_FAIL,SIGNATURE,False,MOTO_MAIL,False,E_COMMERCE,0100-AuthReq,MOBILE_APP,Saturday,afternoon,medium,medium,low,high,6_10,very_low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,123765.47,5.28,1.4,97761.73,0.587,2.32,37,11,27,0.081,0,0.804,0.323,10.0,274.0,0.03636363636363636,13,19707.87738853503,1.2659780470533097,0.0,0
JPY,API_SERVER,AE,7826,False,TOKEN_IN_APP,AVS_PASS,ONLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0210-FinRsp,KIOSK,Friday,evening,medium,medium,low,very_high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,1,0,0,0,165860.34,15.69,1.14,220744.49,0.704,0.219,97,24,31,0.052,0,1.386,0.246,72.0,330.0,0.2175226586102719,19,9937.707609346915,0.7513645692149815,0.0,0
GBP,API_SERVER,HK,3136,True,QR_CODE,AVS_FAIL,NONE,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0400-Reversal,MOBILE_APP,Monday,night,medium,medium,high,very_high,gt_20,very_low,medium,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,110051.24,8.71,2.9,188642.56,0.479,2.572,53,18,12,0.303,0,1.883,0.3553,50.0,474.0,0.10526315789473684,1,11333.804325437693,0.5833819081870593,0.521,0
EUR,API_SERVER,MY,3102,False,TOKEN_IN_APP,3DS_FAIL,NONE,True,RECURRING_SUBSCRIPTION,False,FALLBACK_MAG,0510-AdviceRsp,MOBILE_APP,Tuesday,late_evening,medium,medium,medium,very_high,gt_20,very_low,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,0,0,23915.63,14.39,1.24,110223.56,0.718,1.294,64,23,15,0.251,0,1.655,0.2831,45.0,266.0,0.16853932584269662,22,1553.9720597790774,0.21697187995125589,0.28200000000000003,0
VND,ATM,FR,4085,True,CHIP,AVS_FAIL,NONE,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0210-FinRsp,KIOSK,Saturday,afternoon,medium,medium,medium,very_high,gt_20,medium,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,11065.08,5.43,1.77,181872.16,0.363,3.536,107,7,18,0.148,0,1.909,0.2935,79.0,145.0,0.541095890410959,16,1720.8522550544324,0.06083954333888519,0.0,0
USD,WEB_BROWSER,AU,5432,False,CHIP,CVV_FAIL,SIGNATURE,True,RECURRING_SUBSCRIPTION,True,FORCE_POST,0500-Advice,BRANCH_COUNTER,Monday,night,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,above_max,high,0,0,0,0,0,0,0,0,1,0,199690.17,6.39,2.07,185257.48,0.332,3.517,100,2,18,0.11,0,1.89,0.2533,34.0,369.0,0.0918918918918919,0,27021.673883626525,1.077900293686961,0.6679999999999999,0
JPY,IVR_PHONE,CA,7971,True,MAGSTRIPE,BIOMETRIC_PASS,SIGNATURE,True,SINGLE_PURCHASE,False,E_COMMERCE,0100-AuthReq,CALL_CENTER,Friday,afternoon,low,low,low,medium,gt_20,high,low,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,169330.61,16.39,1.75,167420.7,0.202,1.966,81,24,36,0.047,0,0.32,0.0999,60.0,62.0,0.9523809523809523,16,9737.2403680276,1.0114018075315205,0.0,0
JPY,WEB_BROWSER,CN,7351,False,MANUAL_KEYED,BIOMETRIC_PASS,NONE,True,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0200-FinReq,POS_TERMINAL,Saturday,evening,medium,medium,low,high,gt_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,163451.75,6.09,1.02,217452.15,0.941,2.553,79,16,35,0.083,0,0.664,0.3103,44.0,498.0,0.08817635270541083,19,23053.843441466855,0.7516642090491676,0.0,0
VND,MOBILE_APP,JP,5970,False,QR_CODE,CVV_PASS,NONE,False,RECURRING_SUBSCRIPTION,True,CRYPTOGRAM_PRESENT,0500-Advice,ONLINE_PORTAL,Saturday,morning,low,low,medium,high,gt_20,low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,131632.3,5.92,1.05,226226.28,0.941,2.518,35,7,10,0.139,0,0.861,0.09,54.0,168.0,0.31952662721893493,9,19022.00867052023,0.5818586511759324,0.0,0
EUR,ATM,MY,5913,False,QR_CODE,AVS_FAIL,SIGNATURE,False,SINGLE_PURCHASE,False,CARD_PRESENT,0500-Advice,POS_TERMINAL,Sunday,afternoon,medium,medium,low,very_high,2_5,very_low,low,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,97945.88,5.46,2.3,30801.96,0.238,3.664,68,22,40,0.028,0,1.007,0.2763,4.0,112.0,0.035398230088495575,13,15161.900928792571,3.1797554520734375,0.0,0
USD,ATM,TH,3112,False,MANUAL_KEYED,AVS_PASS,OFFLINE_PIN,False,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0500-Advice,POS_TERMINAL,Saturday,evening,low,low,medium,low,11_20,low,high,extreme,extreme,not_night,0,0,0,0,0,0,0,0,0,0,179306.4,7.44,4.67,1184.18,0.617,3.385,120,12,39,0.178,0,0.18,0.0184,13.0,49.0,0.26,21,21244.834123222747,151.2904368956614,0.0,0
USD,POS_TERMINAL,ID,3321,True,CHIP,BIOMETRIC_FAIL,NONE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0110-AuthRsp,POS_TERMINAL,Sunday,evening,medium,medium,low,very_high,gt_20,low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,35062.42,9.96,1.01,185618.23,0.597,1.541,93,23,7,0.084,0,1.701,0.4577,23.0,60.0,0.3770491803278688,18,3199.1259124087587,0.18889432953686963,0.0,0
USD,WEB_BROWSER,AE,4674,False,CONTACTLESS,CVV_FAIL,ONLINE_PIN,True,INSTALLMENT_PLAN,False,E_COMMERCE,0210-FinRsp,ONLINE_PORTAL,Friday,morning,low,low,medium,low,gt_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,12793.18,5.22,3.17,111109.35,0.788,2.21,75,11,22,0.159,0,0.039,0.1314,88.0,299.0,0.29333333333333333,11,2056.7813504823152,0.11513940870494963,0.0,0
JPY,WEB_BROWSER,AE,5342,False,QR_CODE,CVV_PASS,NONE,False,INSTALLMENT_PLAN,False,CRYPTOGRAM_PRESENT,0400-Reversal,CALL_CENTER,Friday,late_evening,low,low,low,low,gt_20,low,medium,extreme,above_max,medium,0,0,0,0,0,0,0,0,0,0,111643.93,6.44,1.13,102795.67,0.495,3.154,7,20,10,0.022,0,0.278,0.1777,49.0,158.0,0.3081761006289308,22,15005.904569892471,1.0860656283904915,0.505,0
USD,POS_TERMINAL,BR,7901,False,MAGSTRIPE,3DS_FAIL,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,CARD_PRESENT,0100-AuthReq,POS_TERMINAL,Wednesday,night,low,low,medium,very_high,gt_20,medium,very_low,extreme,near_max,very_high,0,0,0,0,0,0,0,0,0,0,26564.33,5.24,1.51,34934.05,0.076,1.788,119,19,32,0.201,0,1.771,0.1671,95.0,153.0,0.6168831168831169,4,4257.104166666667,0.760391927305099,0.924,0
USD,POS_TERMINAL,HK,4069,False,CONTACTLESS,CVV_PASS,ONLINE_PIN,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0510-AdviceRsp,BRANCH_COUNTER,Thursday,night,medium,medium,low,high,gt_20,low,high,extreme,near_max,low,0,0,0,0,0,0,0,0,0,0,110578.24,5.47,1.37,200875.15,0.803,1.632,107,8,22,0.079,0,0.746,0.2304,37.0,144.0,0.25517241379310346,4,17090.918083462133,0.5504796861150515,0.19699999999999995,0
USD,API_SERVER,CN,5965,True,CONTACTLESS,3DS_PASS,SIGNATURE,True,RECURRING_SUBSCRIPTION,False,FORCE_POST,0420-RepeatRev,WEARABLE_PAY,Monday,late_evening,low,low,medium,high,gt_20,low,low,extreme,below_half_max,high,0,0,0,0,0,0,0,0,0,0,105935.27,7.6,2.19,235733.35,0.139,3.542,87,17,21,0.113,0,0.9,0.1381,58.0,196.0,0.29441624365482233,23,12318.05465116279,0.44938410545599317,0.861,0
KRW,POS_TERMINAL,IN,4973,False,MANUAL_KEYED,3DS_PASS,NONE,True,INSTALLMENT_PLAN,True,E_COMMERCE,0510-AdviceRsp,KIOSK,Saturday,late_evening,medium,medium,medium,medium,gt_20,low,low,extreme,extreme,high,0,0,0,0,0,0,0,0,0,0,199411.6,6.34,1.09,34364.14,0.163,3.716,108,14,3,0.158,3,0.419,0.4747,41.0,183.0,0.22282608695652173,23,27167.792915531336,5.802729161004437,0.837,0
IDR,WEB_BROWSER,ZA,5919,False,CHIP,CVV_PASS,OFFLINE_PIN,True,MOTO_MAIL,False,FORCE_POST,0420-RepeatRev,WEARABLE_PAY,Sunday,afternoon,medium,medium,medium,very_high,gt_20,low,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,78195.73,5.79,1.82,136587.19,0.553,1.833,53,13,13,0.136,1,1.285,0.4345,91.0,207.0,0.4375,12,11516.307805596465,0.5724926144786017,0.0,0
AUD,POS_TERMINAL,FR,4500,False,CHIP,3DS_PASS,SIGNATURE,False,RECURRING_SUBSCRIPTION,False,MOBILE_TOKEN,0110-AuthRsp,CALL_CENTER,Wednesday,morning,medium,medium,low,high,gt_20,low,medium,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,157971.98,11.07,2.2,135575.88,0.541,3.91,12,21,32,0.085,1,0.641,0.344,25.0,96.0,0.25773195876288657,11,13087.985086992545,1.1651837687959776,0.0,0
THB,POS_TERMINAL,PH,7093,True,QR_CODE,BIOMETRIC_FAIL,NONE,False,MOTO_MAIL,False,CARD_PRESENT,0510-AdviceRsp,WEARABLE_PAY,Tuesday,late_evening,medium,medium,medium,very_high,gt_20,very_low,medium,extreme,much_above_max,medium,0,0,0,0,0,0,0,0,0,0,137340.99,6.56,1.66,62081.42,0.584,3.495,14,25,28,0.223,0,1.984,0.2821,80.0,459.0,0.17391304347826086,22,18166.79761904762,2.2122364108873334,0.41600000000000004,0
IDR,IVR_PHONE,ZA,3047,False,MAGSTRIPE,CVV_PASS,OFFLINE_PIN,True,SINGLE_PURCHASE,False,MOBILE_TOKEN,0500-Advice,BRANCH_COUNTER,Tuesday,night,low,low,medium,very_high,6_10,very_low,low,extreme,above_max,high,0,0,0,0,0,0,1,0,0,0,72922.85,5.65,1.02,38305.52,0.267,0.26,18,6,1,0.108,0,1.198,0.1722,6.0,71.0,0.08333333333333333,2,10965.842105263158,1.9036667909274978,0.733,1
USD,WEB_BROWSER,KR,4362,False,CONTACTLESS,BIOMETRIC_PASS,OFFLINE_PIN,False,SINGLE_PURCHASE,False,FALLBACK_MAG,0210-FinRsp,POS_TERMINAL,Monday,evening,medium,medium,medium,high,gt_20,very_low,high,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,0,112072.53,8.32,9.39,41386.86,0.986,3.042,107,1,33,0.165,0,0.796,0.3938,85.0,442.0,0.19187358916478556,18,12024.94957081545,2.7078599859958934,0.0,0
JPY,MOBILE_APP,AU,3206,False,MAGSTRIPE,AVS_PASS,NONE,True,INSTALLMENT_PLAN,False,FORCE_POST,0110-AuthRsp,WEARABLE_PAY,Saturday,late_evening,medium,medium,medium,very_high,11_20,medium,medium,extreme,above_max,medium,0,0,0,0,0,0,1,0,0,0,187331.48,7.82,1.16,184210.54,0.45,0.196,74,8,6,0.153,0,1.171,0.3187,20.0,34.0,0.5714285714285714,22,21239.396825396827,1.016936723942485,0.55,1
AUD,ATM,IN,4567,False,CHIP,3DS_PASS,ONLINE_PIN,True,MOTO_MAIL,False,MOBILE_TOKEN,0500-Advice,POS_TERMINAL,Saturday,late_evening,medium,medium,medium,very_high,gt_20,very_low,high,extreme,above_max,low,0,0,0,0,0,0,0,0,0,0,71977.95,6.93,1.64,53824.42,0.998,2.568,106,9,11,0.268,0,0.954,0.3762,42.0,430.0,0.09744779582366589,22,9076.664564943254,1.337248274142589,0.0020000000000000018,0
USD,IVR_PHONE,GB,3286,True,QR_CODE,CVV_FAIL,NONE,True,INSTALLMENT_PLAN,False,FORCE_POST,0400-Reversal,POS_TERMINAL,Monday,late_evening,medium,medium,medium,medium,gt_20,low,medium,extreme,near_max,medium,0,0,0,0,0,0,0,0,0,0,115368.05,17.08,9.78,219491.02,0.536,3.581,61,1,39,0.161,2,0.494,0.4171,98.0,334.0,0.29253731343283584,23,6380.97621681416,0.5256138696978596,0.46399999999999997,0
USD,WEB_BROWSER,JP,3218,True,TOKEN_IN_APP,AVS_FAIL,SIGNATURE,False,SINGLE_PURCHASE,False,FALLBACK_MAG,0200-FinReq,BRANCH_COUNTER,Monday,late_evening,low,low,medium,medium,0_1,very_low,high,extreme,much_above_max,low,0,0,0,0,0,0,0,0,0,0,165147.23,6.82,6.14,68123.25,0.827,3.531,3,22,8,0.261,0,0.356,0.1905,1.0,110.0,0.009009009009009009,22,21118.5716112532,2.4242062114445297,0.17300000000000004,0
GBP,ATM,AU,3223,True,TOKEN_IN_APP,CVV_FAIL,SIGNATURE,False,SINGLE_PURCHASE,False,FORCE_POST,0200-FinReq,BRANCH_COUNTER,Saturday,morning,low,low,medium,low,gt_20,low,high,extreme,above_max,not_night,0,0,0,0,0,0,0,0,0,0,199036.22,7.2,2.92,160510.4,0.731,3.733,19,25,25,0.193,0,0.096,0.1046,68.0,150.0,0.4503311258278146,8,24272.709756097564,1.2400129835014835,0.0,0
EUR,IVR_PHONE,CN,5936,False,MAGSTRIPE,BIOMETRIC_PASS,SIGNATURE,False,INSTALLMENT_PLAN,False,CARD_PRESENT,0110-AuthRsp,CALL_CENTER,Sunday,afternoon,high,high,medium,low,gt_20,very_low,high,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,1,171450.28,5.59,1.92,54626.45,0.752,2.924,67,18,26,0.147,0,0.158,0.567,97.0,493.0,0.19635627530364372,15,26016.7344461305,3.1385371273965745,0.0,0
EUR,IVR_PHONE,US,7041,True,CONTACTLESS,BIOMETRIC_FAIL,OFFLINE_PIN,True,RECURRING_SUBSCRIPTION,False,CARD_PRESENT,0100-AuthReq,ONLINE_PORTAL,Saturday,morning,medium,medium,medium,very_high,gt_20,low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,29295.7,5.35,1.97,141512.75,0.109,0.756,84,23,30,0.267,0,0.98,0.2055,36.0,150.0,0.23841059602649006,6,4613.496062992126,0.20701663265937056,0.0,0
EUR,ATM,CN,4272,False,MANUAL_KEYED,CVV_PASS,ONLINE_PIN,True,SINGLE_PURCHASE,False,E_COMMERCE,0210-FinRsp,KIOSK,Sunday,late_evening,medium,medium,medium,medium,11_20,low,very_low,extreme,above_max,very_high,0,0,0,0,0,0,0,0,0,0,192153.91,8.62,1.11,107381.86,0.042,3.143,102,17,14,0.24,3,0.396,0.3215,11.0,25.0,0.4230769230769231,23,19974.41891891892,1.7894281266116399,0.958,0
GBP,WEB_BROWSER,FR,3188,False,CONTACTLESS,3DS_PASS,ONLINE_PIN,False,INSTALLMENT_PLAN,True,CARD_PRESENT,0200-FinReq,CALL_CENTER,Sunday,night,low,low,medium,low,gt_20,very_low,high,extreme,below_half_max,low,0,0,0,0,0,0,0,0,1,0,51624.41,7.21,1.18,189762.83,0.733,1.827,4,3,3,0.103,0,0.184,0.1751,45.0,378.0,0.11873350923482849,1,6287.9914738124235,0.2720455737007416,0.267,0
USD,POS_TERMINAL,MY,4784,False,CHIP,BIOMETRIC_PASS,SIGNATURE,True,INSTALLMENT_PLAN,False,FORCE_POST,0500-Advice,MOBILE_APP,Friday,afternoon,low,low,medium,low,gt_20,low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,75441.44,6.89,1.2,176987.79,0.507,3.661,64,9,8,0.255,0,0.298,0.1993,61.0,139.0,0.4357142857142857,15,9561.652724968315,0.4262498206807335,0.0,0
USD,API_SERVER,SG,7352,False,CONTACTLESS,BIOMETRIC_FAIL,ONLINE_PIN,False,MOTO_MAIL,False,FORCE_POST,0400-Reversal,CALL_CENTER,Thursday,afternoon,medium,medium,medium,very_high,11_20,very_low,high,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,136933.48,7.32,4.82,229042.06,0.955,2.735,12,2,10,0.236,0,1.97,0.2929,16.0,165.0,0.0963855421686747,17,16458.35096153846,0.5978503780031581,0.0,0
JPY,IVR_PHONE,HK,4568,True,MAGSTRIPE,AVS_PASS,NONE,False,RECURRING_SUBSCRIPTION,False,FORCE_POST,0100-AuthReq,MOBILE_APP,Saturday,afternoon,medium,medium,low,very_high,2_5,very_low,medium,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,58940.09,5.9,1.98,178160.55,0.489,0.936,3,12,7,0.055,0,1.932,0.2666,5.0,25.0,0.19230769230769232,13,8542.042028985506,0.3308238506007609,0.0,0
SGD,POS_TERMINAL,HK,7215,False,CHIP,AVS_PASS,SIGNATURE,True,MOTO_PHONE,False,MOBILE_TOKEN,0110-AuthRsp,CALL_CENTER,Wednesday,morning,high,high,low,very_high,gt_20,high,high,extreme,much_above_max,not_night,0,0,0,0,0,0,0,0,0,1,182746.29,7.07,2.16,58613.33,0.832,0.994,17,23,25,0.099,0,1.449,0.5151,90.0,109.0,0.8181818181818182,6,22645.14126394052,3.1177749536674737,0.0,0
CNY,SMART_WATCH,GB,7525,False,MAGSTRIPE,AVS_FAIL,ONLINE_PIN,True,MOTO_PHONE,False,FORCE_POST,0100-AuthReq,POS_TERMINAL,Thursday,afternoon,medium,medium,medium,medium,gt_20,very_low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,65751.29,5.1,2.64,193306.24,0.694,0.637,101,13,26,0.288,0,0.493,0.2131,59.0,378.0,0.15567282321899736,16,10778.9,0.340138786317574,0.0,0
KRW,ATM,HK,7316,False,QR_CODE,CVV_PASS,NONE,True,MOTO_PHONE,False,MOBILE_TOKEN,0400-Reversal,POS_TERMINAL,Tuesday,morning,low,low,medium,low,gt_20,low,very_low,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,83406.06,9.11,1.37,127723.85,0.084,2.094,109,8,28,0.168,0,0.221,0.1866,63.0,200.0,0.31343283582089554,9,8249.857566765579,0.6530135678374255,0.0,0
VND,WEB_BROWSER,VN,3056,False,MAGSTRIPE,CVV_FAIL,NONE,False,MOTO_PHONE,False,FORCE_POST,0210-FinRsp,BRANCH_COUNTER,Friday,afternoon,medium,medium,medium,very_high,gt_20,medium,medium,extreme,near_max,not_night,0,0,0,0,0,0,0,0,0,0,125799.16,5.1,1.18,128167.56,0.583,3.68,46,24,31,0.191,0,1.533,0.3344,92.0,116.0,0.7863247863247863,16,20622.8131147541,0.9815134070321146,0.0,0
JPY,MOBILE_APP,CA,5241,False,MANUAL_KEYED,3DS_FAIL,NONE,False,MOTO_MAIL,False,CRYPTOGRAM_PRESENT,0200-FinReq,MOBILE_APP,Sunday,evening,low,low,high,high,11_20,low,high,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,25509.93,7.89,1.27,160981.82,0.83,1.269,8,21,6,0.351,0,0.694,0.1909,13.0,38.0,0.3333333333333333,18,2869.508436445444,0.15846367954046275,0.0,0
USD,ATM,AU,3197,False,CHIP,3DS_FAIL,ONLINE_PIN,True,RECURRING_SUBSCRIPTION,False,E_COMMERCE,0210-FinRsp,CALL_CENTER,Sunday,morning,low,low,medium,low,11_20,very_low,low,extreme,below_half_max,not_night,0,0,0,0,0,0,0,0,0,0,36602.86,5.94,1.0,120305.96,0.28,1.452,79,19,36,0.297,0,0.042,0.1351,12.0,256.0,0.04669260700389105,11,5274.187319884726,0.3042455731571972,0.0,0
